,date,title,url,views,views_expand
128,7 months ago,MILITARY & STATE HOUSE WILL TAKE OVER ALL POWERS OF ELECTORAL COMMISSION & OVER POWER TO MUSEVENI,https://www.youtube.com//watch?v=ppZ372U6TXQ,18K views,18000.0
129,7 months ago,NEW YEAR MASSAGE TO ALL UGANDANS WHO NEED CHANGE AND MUSEVENI'S DAYS ARE NUMBERED,https://www.youtube.com//watch?v=2McJK_nXTFs,13K views,13000.0
130,7 months ago,SFC ARRESTED BOBI WINE AND LATE NIGHT ZEBRA REFUSED A DEAL TO  KILL KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=RmGCj-ZduDk,13K views,13000.0
131,7 months ago,SFC IS UNCONSITUTIONAL FORCE WAS FORMED TO PROTECT MUSEVENI AND HIS FAMILY PLUS THEIR PROPERTIES,https://www.youtube.com//watch?v=Pnohpg3VCVE,10K views,10000.0
132,7 months ago,OLUKWE RWOKUSANYAWO BOBI WINE LUGUDDE BUTAKA ASHRAF KASIRYE YAWONYEZA KYAGULANYI,https://www.youtube.com//watch?v=rHSAlbvCPn8,12K views,12000.0
133,7 months ago,OBUNKENKE MU STATE HOUSE MUSEVENI NE SFC BAGALA KWEDIZA BUYINZA BWA EC,https://www.youtube.com//watch?v=VV_mBxRnrZw,14K views,14000.0
134,7 months ago,KITALO NYOO BANADINI BATULIDEMU OLUKWE NEBASARAWO OKWONGELA MUSEVENI EKISANJA KYA MWAKA 3 BWEDDU,https://www.youtube.com//watch?v=bsIyxqMaBAA,22K views,22000.0
135,7 months ago,MUSEVENI ALI MU KUTYA AYAGALA KUGALAWO GWANGA ATIDDE AKALULU,https://www.youtube.com//watch?v=uRZm1eHyEv0,12K views,12000.0
136,7 months ago,OMULIMU GWOKUSANYAWO OBWAKABAKA  BWA BUGANDA CHARLES PETER MAYIGA ANATELA OKUGUTUKILIZA,https://www.youtube.com//watch?v=6JgIC15wwdU,9.1K views,9100.0
137,7 months ago,BOBI WINE HAS PUT MORE PRESSURE ON MUSEVENI HAS TURNED TO OBOTE'S TACTICS TO RIDGE ELECTIONS,https://www.youtube.com//watch?v=kbf7eGlJyHg,16K views,16000.0
138,7 months ago,MUSEVENI PLANS TO STOP PRESIDENTIAL CAMPAIGNS AND EVEN EXTEND ELECTIONS BY USING MILITARY,https://www.youtube.com//watch?v=5HXAW5NmgHc,15K views,15000.0
139,7 months ago,THE FIRST FAMILY LED BY MUSEVENI PLANS TO FINISH BOBI WINE BEFORE 14/01/2021 KALE KAYIHURA IS BACK,https://www.youtube.com//watch?v=oR6R0gbDDzU,16K views,16000.0
140,7 months ago,KITALO NYO NAMASOLE SARAH NATOOLO ASEEREDDE,https://www.youtube.com//watch?v=GkKupwAPim4,8.7K views,8700.0
141,7 months ago,OLUKWE RWOKUTWALA ETAAKA  LYA BUGANDA NE BUSOGA ZIWEDDE NGA BAKOZESA SENTE ENFU KUBIRAGILO BYA M7,https://www.youtube.com//watch?v=I2QVwvVx2Ec,12K views,12000.0
142,7 months ago,OBUNKENKE BWEYONGEDE MU GWANGA MUSEVENI ALIMUKUTYA AMERICA EMUNONYA NE BANE BONA,https://www.youtube.com//watch?v=E9APZyKesQ8,18K views,18000.0
143,8 months ago,HOW MUSEVENI DIVIDED OBUGABE BWA ANKOLE AND THE KING OMUGABE IS NOT SAFE AND HIS FAMILY MEMBERS,https://www.youtube.com//watch?v=Dq6u81-bQBo,10K views,10000.0
144,8 months ago,BWIINO WOKUSANYAWO BANADINI NA BASUBUZZI NOBWAKABAKA ATIISA,https://www.youtube.com//watch?v=eu62V-eX-vM,14K views,14000.0
145,8 months ago,BILLIONS OF MONEY FROM UGANDAN MINERALS IS SHARED BY FIRST FAMILY,https://www.youtube.com//watch?v=vfhleIfotQA,12K views,12000.0
146,8 months ago,KITALO NYO ENFA YA SHEIKH MUZAATA BATE ETISA BAMUTISIZA BUTWA,https://www.youtube.com//watch?v=cplChAyOwHI,29K views,29000.0
147,8 months ago,UGANDA AS A COUNTRY DOESN'T OWN ANY SHARE ON OIL MUSEVENI LEASED OUR OIL TO AN ITALIAN COMPANY,https://www.youtube.com//watch?v=iXqn7f8j0KM,16K views,16000.0
148,8 months ago,MUHOOZI DETERMINED TO FINISH BOBI WINE BY ALL MEANS TO PROTECT 50 YEAR MASTER PLAN,https://www.youtube.com//watch?v=nYyvi4Fxjjo,15K views,15000.0
149,8 months ago,GOVERNMENT YAKUJJAWO OBWANANYINI KU TAAKA MU GWANGA LYONA WAMU NO KUJAWO OBWAKABAKA BWONA,https://www.youtube.com//watch?v=R2AUfwF9vm0,10K views,10000.0
150,8 months ago,OBULIMBA BWA MUSEVENI BUMUZALIDDE EBITUKULA ABANTU BAMUKOYE BAGALA CHANGE,https://www.youtube.com//watch?v=uZQ09k1-Cbc,18K views,18000.0
151,8 months ago,MUSEVENI IS ON PRESSURE AS KYAGULANYI SENTAMU ROBERT CAMPAIGNS KEEP ON GROWING IN NUMBERS,https://www.youtube.com//watch?v=YPmHqQ5iJpU,15K views,15000.0
152,8 months ago,OPEN ROOF GOES DIRECTLY TO FRANK GASHUMBA STOP FOOLING UGANDANS,https://www.youtube.com//watch?v=8nsU7z1F_YY,10K views,10000.0
153,8 months ago,SFC ARMY POLICE ON ORDERS OF MUHOOZI AND MUSEVENI TO ARREST NUP/ PEOPLE POWER SUPPORTERS COUNTRYWIDE,https://www.youtube.com//watch?v=MzDM-RS_0gs,9.8K views,9800.0
154,8 months ago,KALE KAYIHURA AND HIS HITSQUAD LED BY SOOBI IS BACK TO HUNT BOBI WINE AND NUP SUPPORTERS,https://www.youtube.com//watch?v=5nEXZGS8deI,19K views,19000.0
155,8 months ago,RECKLESS KILLINGS OF UGANDANS MIGHT CAUSE MUSEVENI'S DOWNFALL SOON,https://www.youtube.com//watch?v=OwAqFJCtcUo,11K views,11000.0
156,8 months ago,BOBI WINE NEEDS MORE PRAYERS AND IMMEDIATE MEDICAL TREATMENT MUHOOZI WANTS HIM DEAD,https://www.youtube.com//watch?v=g8bxSdxTjPs,16K views,16000.0
157,8 months ago,THE ARREST OF BOBI WINE WAS ENDORSED BY CHARLES PETER MAYIGA IN THE MEETING HOSTED BY MUSEVENI,https://www.youtube.com//watch?v=mHNYiC3nda8,15K views,15000.0
158,8 months ago,MUHOOZI AKUBYE  EC BOSS SIMON BYABAKAMA EMPI RWAKUJEMERA KIRAGIROBYE,https://www.youtube.com//watch?v=rdQAMpUr08E,43K views,43000.0
159,8 months ago,GWANGA MUJJE MUSEVENI ATIDDE NYOO ARAGIDE SFC OKUTTA BOBI WINE MUGERI YONA ESOBOKA NGA TANATUKA CITY,https://www.youtube.com//watch?v=oBP04RHZM2Q,16K views,16000.0
160,8 months ago,MUSEVENI IS IN TOTAL PANIC DUE TO NUP POLITICAL PRESSURE  OVER  UGANDA LED BY KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=mJ4Sy-GGDUs,10K views,10000.0
161,8 months ago,BWIINO WA SK MBUGA OMUKAMBWE SENTE ZONA NOBUGAGA YABUJJA MU KUFERA BANTU,https://www.youtube.com//watch?v=WzN5JR4znwE,9.2K views,9200.0
162,8 months ago,MUSEVENI ALI MUKUTYA AMANYI GA KYAGULANYI SENTAMU ROBERT GYEGAVA TAKYEBAKA,https://www.youtube.com//watch?v=8Ps2sKeKb5Y,11K views,11000.0
163,9 months ago,UGANDANS INFORMED MUSEVENI WE DONT LOVE YOU ANYMORE WE LOVE KYAGULANYI SENTAMU ROBERT BOBI WINE,https://www.youtube.com//watch?v=9nBz6JFgvvc,17K views,17000.0
164,9 months ago,ALL RETURNED BUGANDA LAND TITLES WERE MISS MANAGED BY BUGANDA LAND BOARD ON ORDERS OF MAYIGA,https://www.youtube.com//watch?v=CghaQ2iOdJU,6.3K views,6300.0
165,9 months ago,OPEN ROOF DIRECTLY TO MUHOOZI AND HIS FATHER YOSERI TIBAHABURWA RUTABAYISIRWA MUSEVENI,https://www.youtube.com//watch?v=vRQQ9bfPVqw,23K views,23000.0
166,9 months ago,MUSEVENI ALI KU BUNKENKE ANTI OBUWAGIZI TALINA ATE NGA OLUMBE LUMUBALA EMBILIZZI,https://www.youtube.com//watch?v=hDbSL2lmgUY,20K views,20000.0
167,9 months ago,OBWAKABAKA BWA BUGANDA BWOREKEDDE OKUSANOWA MAYIGA NE KIWALABYE MALE BEBALI MULUKWE,https://www.youtube.com//watch?v=7dBMfuKKATo,9.1K views,9100.0
168,9 months ago,THE REAL STRUGGLE OF REMOVING NRM AND MUSEVENI OUT UGANDA STARTS ON 03/11/2020,https://www.youtube.com//watch?v=TJWrUj8Xtrs,9.6K views,9600.0
169,9 months ago,UGANDAN GOVERNMENT OFFICIALS INCLUDING MUSEVENI ARE USING TAXPAYERS FUNDS TO DEVELOP RWANDA,https://www.youtube.com//watch?v=MhavegfwNv4,8.5K views,8500.0
170,9 months ago,PRESSURE IS GROWING ON NRM AND MUSEVENI ALL SIGNS SHOW KYAGULANYI IS BEST CANDIDATE,https://www.youtube.com//watch?v=AYl0n90PjpE,7K views,7000.0
171,9 months ago,ISO AND UPDF BUSY  PLANING TO BLOCK KYAGULANYI SENTAMU ROBERT FROM BEING NOMINATED ON 3/11/2020,https://www.youtube.com//watch?v=r1eNoUFM-gA,7.9K views,7900.0
172,9 months ago,ENONO NO BUWANGWA BWA BUGANDA BULI MUMATIGGA AMAGYE GEDIZZA BULIKIMU EKYA BUGANDA,https://www.youtube.com//watch?v=K67TuX38O7Q,6.3K views,6300.0
173,9 months ago,SALIM SALEH AND MUSEVENI HAVE JOINTLY DEPLOYED FOREIGN ARMED TROOPS INTO DIFFERENT PARTS OF UGANDA,https://www.youtube.com//watch?v=giEKcQZelRs,16K views,16000.0
174,9 months ago,MUSEVENI ATIDDE OKULONDA ATE NGA NOBULAMU BWE BULIMUMATIGA TASULEWO TAKESE  YALI KUMUMWA,https://www.youtube.com//watch?v=Fu1OBJgkrHM,9.3K views,9300.0
175,9 months ago,KYANAKU ATE NGA KYEWUNYISA NTI MUSEVENI YATTA KITAWE OKWEKA OBUVOBWE NO' BUDDO,https://www.youtube.com//watch?v=TI3vMajAad4,9.7K views,9700.0
176,9 months ago,CHARLES PETER MAYIGA SPYS ON CATHOLIC CHURCH AS WELL ON HIS BOSS THE KAKABA RONALD MUTEBI,https://www.youtube.com//watch?v=ijr2D_iNYh8,7.4K views,7400.0
177,9 months ago,SFC AND MILITARY PLANING TO INVADE THE HOME OF NUP PRESIDENT KYAGULANYI SENTAMU ROBERT AK BOBI WINE,https://www.youtube.com//watch?v=7loQcDwbmTE,9K views,9000.0
178,9 months ago,ZINO ZZE NSONGA LWAKI EKITEBE KYA NUP NE PEOPLE POWER EKAMOKYA SFC YAKILUMBYE,https://www.youtube.com//watch?v=aStvoIldpLQ,9.7K views,9700.0
179,9 months ago,KYAGULANYI SENTAMU SHOULD NOT MEET KATIKILO MAYIGA HE IS SENT BY MUSEVENI TO TRICK HIM,https://www.youtube.com//watch?v=8dVX1BrtYfc,13K views,13000.0
180,9 months ago,MAYIGA NE MUKAMAWE MUSEVENI BAGALA KUSANYAWO OBWAKABAKA BWA BUGANDA BEDIZE ETAAKA LYONA,https://www.youtube.com//watch?v=7gaOXAlLtPA,8.2K views,8200.0
181,10 months ago,BWIINO WA MUSEVENI NOBUFERE BWAKOZESEZA OKUFUGA UGANDA MYAKA 35 NGA ATE SIMUNA UGANDA,https://www.youtube.com//watch?v=h002OUPM36k,16K views,16000.0
182,10 months ago,MUSEVENI DEPLOYED DP BLOCK IN NUP TO DESTROY KYAGULANYI SENTAMU ROBERT AND PEOPLE POWER,https://www.youtube.com//watch?v=dFP_IZADtn4,14K views,14000.0
183,10 months ago,99% OF ALL OPPOSITION POLITICIANS IN UGANDA CONTROLLED BY MUSEVENI TO DISTRACT KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=MdvbotXq3K4,9.9K views,9900.0
184,10 months ago,EBISIGARILA BYA SSEKABAKA KIYIMBA NABYO BYABIDWA OBUGANDA BULIMUMATIGA,https://www.youtube.com//watch?v=EwslaKZJShs,5.3K views,5300.0
185,10 months ago,OBUNANFUSI NOBUJJOZI MU OPPOSITION OKULEMESA KYAGULANYI SENTAMU AKA BOBI WINE OBWA PRESIDENT,https://www.youtube.com//watch?v=a2o0z_pULKM,9.3K views,9300.0
186,10 months ago,BWIINO AKWATA KU NANDALA MAFABI NOBUFERE BWA FDC MU OPPOSITION,https://www.youtube.com//watch?v=t9ruqL9qxzQ,7K views,7000.0
187,10 months ago,PRESSURE IS MOUNTING AMONG POLITICAL PARTIES AGAINST NUP AND KYAGULANYI SENTAMU ROBERT,https://www.youtube.com//watch?v=IkRh2ae8RQA,15K views,15000.0
188,10 months ago,A MUST WATCH BWIINO OMUPYA KUBA MBEGA BA MUSEVENI MU OPPOSITION,https://www.youtube.com//watch?v=S4c5iF1pSmU,1.6K views,1600.0
189,10 months ago,MAYIGA PETER KATI AKOLERA KUBAGIRO BYA MUSEVENI EBYA SSABASAJJA KABAKA MUTEBI YABIVAKO DA NYO,https://www.youtube.com//watch?v=TAIK0vDvMF0,6.9K views,6900.0
190,10 months ago,MUSEVENI AND HIS CORRUPT OFFICIALS SLOWLY LEADING UGANDA IN WRONG DIRECTION,https://www.youtube.com//watch?v=Hql-UfbtT4I,9.7K views,9700.0
191,10 months ago,OPEN LETTER TO MUSEVENI AND YOUR BROTHER SALIM SALEH FREE UGANDANS,https://www.youtube.com//watch?v=KTawNmTRAsQ,14K views,14000.0
192,10 months ago,OPEN ROOF FROM AUNT KADUUKA CLOWEI YAKOWA ENKWE MU OPPOSITION,https://www.youtube.com//watch?v=kROBTGyiLXQ,2.7K views,2700.0
193,10 months ago,A MUST WATCH FOR THE BEST OF OUR STRUGGLE BY MR TONNY LUKWONGWA,https://www.youtube.com//watch?v=e3qCZxz9M1c,3.2K views,3200.0
194,10 months ago,PETER MAYIGA NE MUSEVENI BEBALI EMABEGA WOBUFERE BWE TAAKA MU BUGANDA WAMU NOKUSANYAWO OBWAKABAKA,https://www.youtube.com//watch?v=_D1t6pk3EjY,6.5K views,6500.0
195,10 months ago,PLAN EMPYA MUSEVENI ZATESETESE OKUTIRAMU KYAGULANYI SENTAMU AKA BOBI WINE NOKUMUREMESA OKWESIMBAWO,https://www.youtube.com//watch?v=1CCLEX7UsBM,10K views,10000.0
196,10 months ago,MUSEVENI'S LAST  MISSION  2 STOP KYAGULANYI SENTAMU USING MOSES KIBALAMA FAILD & EXPOSED IN DETAILS,https://www.youtube.com//watch?v=WUhW8A7GSZQ,10K views,10000.0
197,10 months ago,FELLOW @STELLAHOLIC COLLECTIONS ON INSTAGRAM FOR ALL UR GOODS FROM TURKEY +905378177459,https://www.youtube.com//watch?v=BCo_zcnj0Y8,1.4K views,1400.0
198,10 months ago,"ENKWE, OBULIMBA, OBUYAYE, NOBUFERE BWA FAMILY YA MUSEVENI BUZUUSE NAYE BWEWUNYISA",https://www.youtube.com//watch?v=0OY2YEOjvs8,13K views,13000.0
199,10 months ago,BUGANDA KINGDOM IS OFFICIALY CONTROLLED BY MAYIGA UNDER THE ODERS OF MUSEVENI,https://www.youtube.com//watch?v=aS4R61jxH7U,8.9K views,8900.0
200,10 months ago,COMPANIES SOLD BY MUSEVENI THAT HAVE CAUSED MASSIVE UNEMPLOYMENT DURING THIS TENURE,https://www.youtube.com//watch?v=n11JVtDBj4I,11K views,11000.0
201,10 months ago,NUP MEMBERS WE MUST BE STRONG THAN EVER BEFORE OMUYAGA GUJJA TWENYEZZE,https://www.youtube.com//watch?v=Rj-ProFyNHY,6.7K views,6700.0
202,11 months ago,ELECTORAL COMMISSION CHEATING TACTICS EXPOSED   WHICH FAVORS MUSEVENI AND NRM,https://www.youtube.com//watch?v=vt7hi_xKRSc,10K views,10000.0
203,11 months ago,OBWAKABAKA BWA BUGANDA BULI MUMATIGGA ANTI EBIFO BYONA EBYO BUWANGWA BITUNDIDWA,https://www.youtube.com//watch?v=viPubNklI9M,8.4K views,8400.0
204,11 months ago,MUSEVENI'S ORIGIN AND JANET KEMBABAZI EXPOSED,https://www.youtube.com//watch?v=TuU_aSzB7wo,9.9K views,9900.0
205,11 months ago,UGANDANS NEED MUSEVENI'S ACADEMIC PAPER'S AS KYAGULANYI SENTAMU AKA BOBI WINE DID,https://www.youtube.com//watch?v=7HRv_BD_tOg,12K views,12000.0
206,11 months ago,OPEN ROOF TO NRM AGENTS PLUS THEIR BOSS MUSEVENI,https://www.youtube.com//watch?v=58VuGVCxMPM,12K views,12000.0
207,11 months ago,HIS MAJESTY KABAKA RONALD MWENDA MUTEBI 2 IS FINE AND SAFE BUT WE NEED OUR KING BACK,https://www.youtube.com//watch?v=00vHM2Tbn_8,10K views,10000.0
208,11 months ago,MUSEVENI IS NOT WILLING TO HAND OVER POWER TO CIVILIAN,https://www.youtube.com//watch?v=TW7UX-bdrnA,9.8K views,9800.0
209,11 months ago,MUSEVENI'S PLANS TO STOP KYAGULANYI SENTAMU TO ON BALLOT PAPER 2021 EXPOSED,https://www.youtube.com//watch?v=3q-B08bRlbc,16K views,16000.0
210,11 months ago,BAMBEGA NE MISEGE MU NUP BATANDISE OKWEJJAYO MPOLA MPOLA,https://www.youtube.com//watch?v=nSO_8rYEY4g,17K views,17000.0
211,11 months ago,UNMASKING THE LIES AND PHOTOSHOP SURROUNDING HISHIGHNESS KABAKA MUTEBI,https://www.youtube.com//watch?v=ajH7GGKg7fY,24K views,24000.0
212,11 months ago,BASAJJA MIVULE MBEGA WA MUSEVENI  ASASUDWA OKWONONA ELINYA LYA KYAGULANYI SENTAMU AKA BOBI WINE,https://www.youtube.com//watch?v=7wiEXhvMOOU,21K views,21000.0
213,11 months ago,THE TRUTH ABOUT THE CURRENT SITUATION IN BUGANDA KINGDOM AND UGANDA,https://www.youtube.com//watch?v=qREzd-WcjN0,15K views,15000.0
214,11 months ago,HIS HIGHNESS THE KAKABA OF BUGANDA RONALD MWENDA MUTEBI 2 IS STILL ALIVE,https://www.youtube.com//watch?v=AD9N0vKKGVE,12K views,12000.0
215,11 months ago,OBULAMU BWA SSABASAJJA RONALD MUWENDA MUTEBI 2 BULI MUMATIGGA😭,https://www.youtube.com//watch?v=HNQEkzKCqvE,21K views,21000.0
216,11 months ago,MUSEVENI USING HIS OLD TACTICS TO GET ATTENTION FROM THE PUBLIC,https://www.youtube.com//watch?v=yLVUuzLL8r8,13K views,13000.0
217,11 months ago,SSABASAJJA KABAKA AKIISE EBUSUJJA MUKOSEFU TUMUSABIRE,https://www.youtube.com//watch?v=snu-FnLVPxU,15K views,15000.0
218,11 months ago,OPEN ROOF TO NRM DIVERSIONS AGAINST NUP AND PEOPLE POWER,https://www.youtube.com//watch?v=rUiaBgJihKk,12K views,12000.0
219,11 months ago,N.U.P AND PEOPLE POWER WE ARE RUNNING OUT OF TIME  VILLAGE TO VILLAGE CAMPAIGN IS WHAT WE NEED MOST,https://www.youtube.com//watch?v=9m08kXVyy9E,9K views,9000.0
220,1 year ago,"70% OF BUGANDA KINGDOM LAND SOLD BY PETER MAYIGA, KIWALABYE MALE, DAVID WASAJJA, SARAH KAGELE, ETC",https://www.youtube.com//watch?v=pRiBc-22Kio,7.4K views,7400.0
221,1 year ago,ABDUL KITATA IS ON MISSION TO CONTROL PEOPLE POWER SUPPORTERS AND BODA BODA DURING ELECTIONS,https://www.youtube.com//watch?v=neN4neRJIXk,18K views,18000.0
222,1 year ago,EBYOBUGAGA BYA MUSEVENI NE BAMAFIA  BYEWUNYISA YENSONGA LWAKI TEBAGALA KUTTA ENTEBE,https://www.youtube.com//watch?v=VijyRFvUCbo,14K views,14000.0
223,1 year ago,BWIINO WA  ANDREW MWENDA NE MISSION EYAMURESE MU NUP,https://www.youtube.com//watch?v=gpDB9tpaGWM,17K views,17000.0
224,1 year ago,STRANDED UGANDANS IN MIDDLE EAST WAKE UP USE OTHER AVENUES TO GO BACK HOME LIKE TZ AND KENYA,https://www.youtube.com//watch?v=iRv7_Cs7V9Y,5.6K views,5600.0
225,1 year ago,MUSEVENI NE BANE AMAGEZI GABESIBYE BANAUGANDA BABAKOYE BALIMUKUTYA,https://www.youtube.com//watch?v=1D621cIq2wo,12K views,12000.0
226,1 year ago,OBUNKEKE MUGWANGA MUTO WA MUSEVENI YAFUGA UGANDA MUSEVENI AMANYI GAMUWEDE,https://www.youtube.com//watch?v=U-4L1gyHNvY,19K views,19000.0
227,1 year ago,PETER MAYIGA'S 10 YEARS PLAN OF ENDING KAKABA MUTEBI'S KINGDOMSHIP,https://www.youtube.com//watch?v=QTVKb_K1dlc,9.6K views,9600.0
228,1 year ago,UGANDANS ARE YOU READY? ANTI MUSEVENI ALIMUKUTYA EGWANGA LYAMUVA DA MUNGALO,https://www.youtube.com//watch?v=NvxT3JUxxx0,18K views,18000.0
229,1 year ago,ABATTA KASIRYE GWANGA BAGARA OKUTTA SSABASAJJA KABAKA MUTEBI NE KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=hurBDf9AFwc,21K views,21000.0
230,1 year ago,ENKWE ZA KATIKILO PETER CHARLES MAYIGA OKUSANYAWO OBUGANDA,https://www.youtube.com//watch?v=Platx7vA-gA,6.8K views,6800.0
231,1 year ago,PANIC SURROUNDING NRM AND OPPOSITION IN UGANDA OVER( N. U. P) THEY FEAR WHAT THEY DON'T KNOW,https://www.youtube.com//watch?v=Uh3CF2J-gGo,13K views,13000.0
232,1 year ago,THE TRUTH ABOUT N. U. P WELL EXPLAINED BY PASTOR ANDREW MUWANGUZI,https://www.youtube.com//watch?v=dQ2ucYOxHlo,3.7K views,3700.0
233,1 year ago,A MUST WATCH CONNECTION 256 IS EXPOSING POLITICAL DIVERSION AND CORRUPTION IN MUSEVENI'S GOVERNMENT,https://www.youtube.com//watch?v=CsOdrzap3UA,6.5K views,6500.0
234,1 year ago,MUSEVENI KOMYA OKUWUDIISA EGWANGA TETULINA SENYINGA  OMUKAMBWE MULI MUKUBABUBI GWANGA,https://www.youtube.com//watch?v=SUO76urmBws,9.1K views,9100.0
235,1 year ago,IT IS NOW OFFICIAL THAT KYAGULANYI SENTAMU ROBERT WILL CONTEST IN 2021 UNDER( N.U. P),https://www.youtube.com//watch?v=8IFJuha9Sws,11K views,11000.0
236,1 year ago,FEAR IS OUR ENEMY IN THIS STRUGGLE WE MUST WAKE UP TO SAVE OUR COUNTRY UGANDA,https://www.youtube.com//watch?v=VP-PM5OVbWw,8.3K views,8300.0
237,1 year ago,ENSOBI NE NKWE EZAKOREBWA MUKUZAWO OBWAKABAKA BWA BUGANDA,https://www.youtube.com//watch?v=jnTt83_kJ6I,8.6K views,8600.0
238,1 year ago,ALL EYES ON KYAGULANYI SENTAMU ROBERT AND NRM PLUS OPPOSITION IN PANIC,https://www.youtube.com//watch?v=HWgiqlX_Ifc,13K views,13000.0
239,1 year ago,EBIWOOBE NE MILANGA GIBUTIKIDDE BANAUGANDA ABAKOLERA MU MIDDLE EAST,https://www.youtube.com//watch?v=PeYUngk7sBA,8.1K views,8100.0
240,1 year ago,OBULABE NOBULIPO DICTATOR MUSEVENI BWATEKATEKA OKUZIDA  PEOPLE POWER,https://www.youtube.com//watch?v=fiOj2KGIEFk,16K views,16000.0
241,1 year ago,CROOKS IN MENGO LED BY PETER MAYIGA WHO PLANING THE DOWNFALL OF KABAKA RONALD MWENDA MUTEBI 11,https://www.youtube.com//watch?v=-eGLLMUg0Zw,9.5K views,9500.0
242,1 year ago,OPEN ROOF AND DIRECT MASSAGE TO MUSEVENI PLUS HIS AGENTS IN OPPOSITION,https://www.youtube.com//watch?v=D-R4xTRpBTA,14K views,14000.0
243,1 year ago,NONE UGANDANS SLOWLY TAKING OVER UGANDA AND STRANDED UGANDANS CRYING FOR HELP IN THE MIDLE EAST,https://www.youtube.com//watch?v=7Tw5s4-uUC4,13K views,13000.0
244,1 year ago,THE BAD SIDE OF OPPOSITION POLITICIANS IN UGANDA AGAINST ROBERT KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=WnHJ5F8HtnQ,8.1K views,8100.0
245,1 year ago,ENDAGANO ZA CHARLES PETER MAYIGA EZO KUSANYAWO OBUGANDA NE SSABASAJJA RONALD MUWENDA MUTEBI,https://www.youtube.com//watch?v=QgBhpcLNg7U,8.4K views,8400.0
246,1 year ago,FAKE OPPOSITION OPPOSING REAL OPPOSITION WHO MEAN AND DEMAND CHANGE,https://www.youtube.com//watch?v=EGvWYX9SWN8,10K views,10000.0
247,1 year ago,OPEN ROOF ENGAGE  KYAGULANYI SENTAMU ROBERT  AT YOUR OWN RISK ZARI SHOW US YOUR CREDENTIALS,https://www.youtube.com//watch?v=uEo4fjCE4VU,10K views,10000.0
248,1 year ago,MUSEVENI IS UNFIT TO RUN CAMPAIGNS THAT'S WHY HE PREFERRED SCIENTIFIC ELECTIONS,https://www.youtube.com//watch?v=gwL9Tl5HWHw,8.6K views,8600.0
249,1 year ago,BWINO WA L.T COL EDITH NAKALEMA ATIISA NYOO,https://www.youtube.com//watch?v=Cf7fWOIVQ60,12K views,12000.0
250,1 year ago,ARMY GENERAL PLANING TO DEAL WITH PEOPLE POWER AFTER 2021 ELECTIONS,https://www.youtube.com//watch?v=Iir5bdrTouk,14K views,14000.0
251,1 year ago,USE AND DUMP MUSEVENI'S TACTICS TO CLING ON POWER NEVER TRUST MUSEVENI,https://www.youtube.com//watch?v=he2YIqQ5br8,12K views,12000.0
252,1 year ago,SO SAD TO KNOW THAT LAND GRABBING WAS PART OF THE 50 YEARS MASTER PLAN OF MUSEVENI AND HIS CRONIES,https://www.youtube.com//watch?v=jnES740GZiw,11K views,11000.0
253,1 year ago,OBUNANFUSI NE NKWE EZIJJUDE MU OPPOSITION OKULEMESA KYAGULANYI SENTAMU AKA BOBI WINE OKWESIMBAWO,https://www.youtube.com//watch?v=dcgpn3tIo4Y,12K views,12000.0
254,1 year ago,OBUFERE BWA PETER MAYIGA NOLUKWE OLW'OKUTTA KABAKA MUTEBI NE NDAGANO EZE BICUPULI,https://www.youtube.com//watch?v=_2eJEI5Xloo,13K views,13000.0
255,1 year ago,THE ONLY OPPOSITION CANDIDATE IN UGANDA IS KYAGULANYI SENTAMU ROBERT🇺🇬✊,https://www.youtube.com//watch?v=jqu45eOB4xc,9K views,9000.0
256,1 year ago,MUSEVENI AKUKUTA NE BA GENERAL BAMAGYE BATEGEKA KUTEKAWO STATE OF EMERGENCY,https://www.youtube.com//watch?v=X_GuBsL9XLU,23K views,23000.0
257,1 year ago,SCIENTIFIC COUP AGAINST THE  CONSTITUTION OF UGANDA PLANED BY MUSEVENI AND ELECTORAL COMMISSION,https://www.youtube.com//watch?v=kNGnOL40uqY,13K views,13000.0
258,1 year ago,MUSEVENI'S GOVERNMENT IS UNDER PRESSURE FROM ALL CORNERS,https://www.youtube.com//watch?v=AkpIsaqROyo,17K views,17000.0
259,1 year ago,ENFA YA GENERAL KASIRYE GWANGA NEGERI MUSEVENI JASANYIZAWO ECONOMY YA UGANDA MUMYAKA 35,https://www.youtube.com//watch?v=PpmEjRLuoAo,33K views,33000.0
260,1 year ago,MUSEVENI USING HIS OLD TACTICS IN DIVIDE AND RULE SYSTEM AGAINST PEOPLE POWER,https://www.youtube.com//watch?v=WsfxlZCYlE0,9.3K views,9300.0
261,1 year ago,"OBUNKENKE, OKUTTA NOKUTISATISA NOKUYIGANYA ABAWAGIZI BA PEOPLE POWER NGA BIKOLEBWA MUSEVENI",https://www.youtube.com//watch?v=Yqvw4vmqjUI,20K views,20000.0
262,1 year ago,"BWIINO WO BUZALE BWA SARAH KAGELE, NABALOGA, DAVID WASAJJA SIBANA BA SIR  EDWARD MUTESA",https://www.youtube.com//watch?v=P7cCLR2JHU0,11K views,11000.0
